x,y,subject,stage
19.326,3.851,SC4561,N1
10.639,4.329,SC4561,N1
23.603,5.084,SC4561,N1
21.059,3.604,SC4561,N1
9.616,3.61,SC4561,N1
29.937,1.806,SC4561,N1
19.584,2.448,SC4561,N1
11.226,4.854,SC4561,N1
19.41,4.452,SC4561,N1
11.379,3.21,SC4561,N1
29.414,3.05,SC4561,N1
21.161,3.708,SC4561,N1
10.301,3.987,SC4561,N1
20.462,4.336,SC4561,N1
25.897,4.282,SC4561,N1
19.445,3.15,SC4561,N1
11.452,4.161,SC4561,N1
29.144,3.666,SC4561,N1
19.383,3.511,SC4561,N1
27.237,4.213,SC4561,N1
19.492,3.195,SC4561,N1
-29.313,-22.346,SC4561,N1
30.138,2.119,SC4561,N1
19.436,3.096,SC4561,N1
20.309,4.534,SC4561,N1
27.448,4.03,SC4561,N1
10.944,4.437,SC4561,N1
31.329,5.945,SC4561,N1
30.104,3.426,SC4561,N1
21.242,3.858,SC4561,N1
51.258,3.699,SC4561,N1
11.407,4.04,SC4561,N1
-28.735,-22.435,SC4561,N1
31.103,0.88,SC4561,N1
19.833,3.225,SC4561,N1
30.526,5.173,SC4561,N2
30.221,2.618,SC4561,N2
25.703,4.913,SC4561,N2
31.156,5.781,SC4561,N2
35.592,8.062,SC4561,N2
30.439,1.158,SC4561,N2
29.587,0.871,SC4561,N2
30.976,3.072,SC4561,N2
22.927,8.173,SC4561,N2
31.328,3.101,SC4561,N2
29.816,1.52,SC4561,N2
32.316,6.561,SC4561,N2
30.025,1.68,SC4561,N2
30.29,1.905,SC4561,N2
29.76,5.327,SC4561,N2
30.711,2.097,SC4561,N2
30.181,5.29,SC4561,N2
34.154,6.373,SC4561,N2
30.291,3.403,SC4561,N2
-35.803,35.234,SC4561,N2
33.24,4.163,SC4561,N2
30.257,1.015,SC4561,N2
32.317,4.03,SC4561,N2
30.273,0.869,SC4561,N2
27.83,4.789,SC4561,N2
30.214,6.764,SC4561,N2
30.429,2.611,SC4561,N2
26.558,4.587,SC4561,N2
31.019,1.743,SC4561,N2
30.497,4.672,SC4561,N2
30.236,5.27,SC4561,N2
30.522,5.477,SC4561,N2
29.718,1.728,SC4561,N2
30.738,2.47,SC4561,N2
31.628,2.781,SC4561,N2
30.055,6.411,SC4561,N2
33.639,6.407,SC4561,N2
29.839,5.019,SC4561,N2
30.061,5.827,SC4561,N2
30.288,3.908,SC4561,N2
34.385,5.056,SC4561,N3
35.431,7.368,SC4561,N3
34.838,9.123,SC4561,N3
32.51,4.847,SC4561,N3
35.231,7.778,SC4561,N3
33.621,7.79,SC4561,N3
35.314,6.214,SC4561,N3
35.89,6.462,SC4561,N3
29.487,3.886,SC4561,N3
33.559,8.624,SC4561,N3
33.819,5.22,SC4561,N3
34.404,7.285,SC4561,N3
34.227,4.977,SC4561,N3
33.604,4.812,SC4561,N3
35.566,6.421,SC4561,N3
33.71,5.381,SC4561,N3
33.732,3.694,SC4561,N3
33.192,6.145,SC4561,N3
34.695,8.663,SC4561,N3
34.79,8.079,SC4561,N3
34.155,7.113,SC4561,N3
33.044,7.13,SC4561,N3
34.575,8.892,SC4561,N3
35.024,7.375,SC4561,N3
34.971,4.692,SC4561,N3
34.206,8.289,SC4561,N3
32.808,4.074,SC4561,N3
34.418,5.124,SC4561,N3
34.771,7.689,SC4561,N3
34.677,7.804,SC4561,N3
32.295,5.304,SC4561,N3
34.486,8.916,SC4561,N3
34.765,6.504,SC4561,N3
36.275,6.49,SC4561,N3
33.796,5.579,SC4561,N3
34.843,6.191,SC4561,N3
35.68,6.225,SC4561,N3
36.044,6.711,SC4561,N3
33.616,4.09,SC4561,N3
33.538,4.266,SC4561,N3
23.042,3.127,SC4561,REM
21.768,5.347,SC4561,REM
29.238,1.537,SC4561,REM
23.237,7.257,SC4561,REM
21.971,8.521,SC4561,REM
22.229,7.996,SC4561,REM
23.242,5.951,SC4561,REM
20.928,6.625,SC4561,REM
29.882,4.199,SC4561,REM
30.224,2.248,SC4561,REM
24.519,4.536,SC4561,REM
27.613,4.319,SC4561,REM
27.546,3.452,SC4561,REM
21.591,5.936,SC4561,REM
21.908,6.575,SC4561,REM
21.512,7.585,SC4561,REM
22.88,6.389,SC4561,REM
23.066,3.006,SC4561,REM
23.157,3.383,SC4561,REM
23.604,4.564,SC4561,REM
23.449,5.896,SC4561,REM
22.621,6.357,SC4561,REM
20.958,6.174,SC4561,REM
22.436,6.871,SC4561,REM
23.019,3.347,SC4561,REM
22.294,2.936,SC4561,REM
22.165,7.68,SC4561,REM
22.085,6.796,SC4561,REM
22.516,3.862,SC4561,REM
21.56,6.551,SC4561,REM
21.836,6.237,SC4561,REM
22.971,7.043,SC4561,REM
21.16,6.524,SC4561,REM
23.222,3.383,SC4561,REM
22.153,5.87,SC4561,REM
21.916,8.551,SC4561,REM
22.081,3.218,SC4561,REM
22.46,7.532,SC4561,REM
23.28,4.117,SC4561,REM
23.131,6.176,SC4561,REM
1.166,4.696,SC4611,W
2.858,3.795,SC4611,W
0.78,3.905,SC4611,W
1.946,3.651,SC4611,W
0.771,3.928,SC4611,W
13.197,-2.201,SC4611,W
13.804,-1.606,SC4611,W
22.772,20.509,SC4611,W
4.437,3.345,SC4611,W
0.295,4.194,SC4611,W
13.331,-1.958,SC4611,W
1.743,2.999,SC4611,W
13.858,-1.905,SC4611,W
3.25,4.05,SC4611,W
1.18,3.571,SC4611,W
6.552,2.211,SC4611,W
2.88,3.638,SC4611,W
12.747,-1.512,SC4611,W
2.415,5.074,SC4611,W
13.324,-1.914,SC4611,W
13.169,-2.342,SC4611,W
-8.19,20.32,SC4611,W
13.732,-1.877,SC4611,W
5.191,2.826,SC4611,W
3.05,2.847,SC4611,W
2.823,3.69,SC4611,W
3.28,4.922,SC4611,W
12.653,-1.751,SC4611,W
2.05,3.363,SC4611,W
6.889,6.022,SC4611,W
13.353,-1.829,SC4611,W
13.633,-1.885,SC4611,W
13.366,-1.933,SC4611,W
1.344,3.58,SC4611,W
3.427,5.111,SC4611,W
3.33,4.27,SC4611,W
27.737,34.231,SC4611,W
5.374,2.74,SC4611,W
1.175,4.263,SC4611,W
0.926,3.927,SC4611,W
21.551,19.98,SC4611,N1
29.09,19.165,SC4611,N1
26.247,28.345,SC4611,N1
22.647,21.383,SC4611,N1
25.632,28.221,SC4611,N1
-5.202,-29.484,SC4611,N1
27.119,21.568,SC4611,N1
27.511,20.755,SC4611,N1
30.009,20.678,SC4611,N1
26.015,20.534,SC4611,N1
25.822,28.119,SC4611,N1
30.992,18.205,SC4611,N1
24.517,21.565,SC4611,N1
28.905,21.824,SC4611,N1
26.15,21.174,SC4611,N1
26.583,24.788,SC4611,N1
28.07,18.635,SC4611,N1
28.274,34.958,SC4611,N1
25.658,19.945,SC4611,N1
26.127,22.202,SC4611,N1
29.657,21.389,SC4611,N1
28.702,18.837,SC4611,N1
27.3,22.152,SC4611,N1
30.584,17.773,SC4611,N1
25.926,31.084,SC4611,N1
28.205,21.068,SC4611,N1
30.455,21.083,SC4611,N1
30.375,21.047,SC4611,N1
29.682,21.391,SC4611,N1
28.966,19.101,SC4611,N1
25.957,21.1,SC4611,N1
25.182,21.97,SC4611,N1
27.685,23.038,SC4611,N1
28.562,21.074,SC4611,N1
30.262,17.559,SC4611,N1
23.004,21.99,SC4611,N1
25.705,28.295,SC4611,N1
27.35,20.823,SC4611,N1
25.523,21.335,SC4611,N1
28.352,20.994,SC4611,N1
31.401,21.373,SC4611,N2
21.529,15.75,SC4611,N2
27.798,24.54,SC4611,N2
29.683,24.055,SC4611,N2
27.23,22.734,SC4611,N2
27.703,25.272,SC4611,N2
31.543,24.762,SC4611,N2
27.317,22.421,SC4611,N2
27.893,20.21,SC4611,N2
28.717,26.885,SC4611,N2
25.549,28.527,SC4611,N2
29.732,22.444,SC4611,N2
30.008,25.424,SC4611,N2
21.536,15.75,SC4611,N2
28.707,25.312,SC4611,N2
30.666,22.658,SC4611,N2
28.845,23.544,SC4611,N2
26.271,28.407,SC4611,N2
26.832,24.689,SC4611,N2
29.325,35.853,SC4611,N2
32.391,25.471,SC4611,N2
26.56,28.354,SC4611,N2
30.779,24.554,SC4611,N2
26.944,24.383,SC4611,N2
29.957,35.382,SC4611,N2
29.272,23.289,SC4611,N2
30.663,24.061,SC4611,N2
28.834,35.689,SC4611,N2
29.918,25.254,SC4611,N2
29.013,21.019,SC4611,N2
30.5,24.351,SC4611,N2
29.72,35.495,SC4611,N2
29.323,35.843,SC4611,N2
31.718,25.629,SC4611,N2
28.279,24.69,SC4611,N2
32.227,24.219,SC4611,N2
28.062,18.944,SC4611,N2
26.108,24.043,SC4611,N2
31.029,24.791,SC4611,N2
32.146,26.736,SC4611,N2
31.727,27.491,SC4611,N3
32.268,28.118,SC4611,N3
29.478,27.928,SC4611,N3
28.935,35.748,SC4611,N3
32.058,27.952,SC4611,N3
30.474,28.523,SC4611,N3
31.033,25.486,SC4611,N3
30.738,25.175,SC4611,N3
32.99,27.616,SC4611,N3
29.328,27.72,SC4611,N3
32.664,27.512,SC4611,N3
31.739,28.395,SC4611,N3
32.089,27.058,SC4611,N3
31.001,28.118,SC4611,N3
30.974,26.754,SC4611,N3
29.552,35.591,SC4611,N3
29.913,35.374,SC4611,N3
32.063,27.495,SC4611,N3
32.161,27.052,SC4611,N3
30.131,28.087,SC4611,N3
32.348,25.381,SC4611,N3
28.142,22.046,SC4611,N3
30.081,35.162,SC4611,N3
30.736,28.007,SC4611,N3
30.415,27.015,SC4611,N3
30.334,27.649,SC4611,N3
32.057,28.213,SC4611,N3
29.479,35.818,SC4611,N3
28.939,36.019,SC4611,N3
29.968,35.266,SC4611,N3
30.871,28.487,SC4611,N3
31.114,25.721,SC4611,N3
31.749,26.159,SC4611,N3
31.571,27.14,SC4611,N3
31.292,26.692,SC4611,N3
30.698,27.869,SC4611,N3
32.512,28.071,SC4611,N3
29.814,35.465,SC4611,N3
29.278,35.638,SC4611,N3
32.787,27.198,SC4611,N3
29.299,23.399,SC4611,REM
30.436,17.713,SC4611,REM
26.748,22.688,SC4611,REM
21.374,19.813,SC4611,REM
24.276,21.615,SC4611,REM
28.235,18.644,SC4611,REM
28.282,18.036,SC4611,REM
30.319,18.085,SC4611,REM
24.011,21.56,SC4611,REM
30.422,17.523,SC4611,REM
27.199,24.458,SC4611,REM
23.225,21.929,SC4611,REM
30.279,21.617,SC4611,REM
21.45,19.906,SC4611,REM
26.541,22.512,SC4611,REM
28.935,18.293,SC4611,REM
26.547,24.053,SC4611,REM
28.045,23.323,SC4611,REM
29.305,17.264,SC4611,REM
26.245,22.95,SC4611,REM
27.954,23.871,SC4611,REM
29.221,17.534,SC4611,REM
30.188,18.362,SC4611,REM
29.146,18.161,SC4611,REM
31.354,21.185,SC4611,REM
28.854,21.561,SC4611,REM
29.372,18.241,SC4611,REM
30.232,21.881,SC4611,REM
22.866,20.973,SC4611,REM
26.394,23.833,SC4611,REM
27.031,28.384,SC4611,REM
27.366,19.618,SC4611,REM
30.646,17.593,SC4611,REM
26.886,24.02,SC4611,REM
25.664,19.48,SC4611,REM
29.69,17.595,SC4611,REM
30.063,23.277,SC4611,REM
26.923,19.954,SC4611,REM
21.704,20.166,SC4611,REM
27.705,18.306,SC4611,REM
6.557,12.512,SC4651,W
7.072,17.356,SC4651,W
5.086,7.565,SC4651,W
44.336,12.049,SC4651,W
7.474,16.743,SC4651,W
7.378,16.877,SC4651,W
44.179,12.344,SC4651,W
4.995,18.951,SC4651,W
43.456,12.879,SC4651,W
5.755,19.865,SC4651,W
-57.726,2.214,SC4651,W
44.538,11.963,SC4651,W
12.676,16.791,SC4651,W
42.661,13.596,SC4651,W
-57.726,2.214,SC4651,W
42.761,13.516,SC4651,W
5.804,19.895,SC4651,W
44.5,12.125,SC4651,W
-3.05,6.525,SC4651,W
44.152,12.306,SC4651,W
6.587,12.537,SC4651,W
6.787,17.984,SC4651,W
43.885,12.523,SC4651,W
44.731,11.908,SC4651,W
5.759,19.786,SC4651,W
6.003,20.144,SC4651,W
7.624,16.319,SC4651,W
8.976,28.56,SC4651,W
7.652,16.41,SC4651,W
7.614,16.473,SC4651,W
4.767,18.888,SC4651,W
43.895,12.059,SC4651,W
42.499,13.488,SC4651,W
44.478,11.982,SC4651,W
5.896,19.715,SC4651,W
15.164,17.002,SC4651,W
5.264,7.897,SC4651,W
15.167,17.07,SC4651,W
7.83,6.372,SC4651,W
6.518,18.666,SC4651,W
-7.3,47.848,SC4651,N1
5.689,42.906,SC4651,N1
-7.792,48.449,SC4651,N1
-3.64,45.403,SC4651,N1
-7.171,48.728,SC4651,N1
-16.608,51.931,SC4651,N1
44.396,12.132,SC4651,N1
-3.374,45.034,SC4651,N1
-7.167,47.198,SC4651,N1
-0.306,61.046,SC4651,N1
-6.199,48.744,SC4651,N1
-10.072,17.927,SC4651,N1
-7.088,47.47,SC4651,N1
9.056,11.912,SC4651,N1
-5.594,47.385,SC4651,N1
-5.194,47.236,SC4651,N1
-4.642,46.265,SC4651,N1
-17.584,55.003,SC4651,N1
-3.019,44.859,SC4651,N1
-3.943,45.732,SC4651,N1
-3.887,45.627,SC4651,N1
-10.606,17.807,SC4651,N1
-4.011,45.811,SC4651,N1
-7.125,48.022,SC4651,N1
-17.654,54.427,SC4651,N1
-5.027,46.552,SC4651,N1
8.444,39.182,SC4651,N1
-8.235,51.21,SC4651,N1
-6.781,48.61,SC4651,N1
-3.788,45.563,SC4651,N1
-5.601,47.358,SC4651,N1
-10.341,17.88,SC4651,N1
-3.677,45.493,SC4651,N1
-7.664,47.786,SC4651,N1
-8.666,51.662,SC4651,N1
-19.858,51.761,SC4651,N1
-8.455,51.399,SC4651,N1
-6.706,47.345,SC4651,N1
-8.237,51.096,SC4651,N1
8.986,38.615,SC4651,N1
-18.411,57.51,SC4651,N2
-18.672,56.23,SC4651,N2
-17.875,52.589,SC4651,N2
-17.607,51.545,SC4651,N2
-17.562,51.493,SC4651,N2
-17.861,57.126,SC4651,N2
-15.929,52.389,SC4651,N2
-18.11,57.803,SC4651,N2
-18.264,61.593,SC4651,N2
-18.038,57.113,SC4651,N2
-17.921,58.908,SC4651,N2
-17.263,52.928,SC4651,N2
44.232,12.289,SC4651,N2
-18.354,58.935,SC4651,N2
-19.958,60.422,SC4651,N2
-17.286,51.819,SC4651,N2
5.618,42.905,SC4651,N2
-19.229,55.463,SC4651,N2
-10.274,17.991,SC4651,N2
-17.858,56.153,SC4651,N2
-18.954,57.598,SC4651,N2
-18.086,56.106,SC4651,N2
-19.292,53.469,SC4651,N2
-19.523,67.457,SC4651,N2
-17.318,58.04,SC4651,N2
-18.678,54.614,SC4651,N2
-18.444,57.767,SC4651,N2
-17.824,52.555,SC4651,N2
-22.31,50.552,SC4651,N2
6.986,41.55,SC4651,N2
-18.412,57.739,SC4651,N2
-17.833,51.486,SC4651,N2
-18.132,50.208,SC4651,N2
-22.017,52.148,SC4651,N2
-18.603,58.942,SC4651,N2
-19.505,67.321,SC4651,N2
-18.263,59.819,SC4651,N2
-19.592,51.674,SC4651,N2
-18.277,51.364,SC4651,N2
-19.494,67.239,SC4651,N2
-19.871,62.023,SC4651,N3
-17.546,59.426,SC4651,N3
-19.679,61.999,SC4651,N3
-18.777,61.225,SC4651,N3
-18.719,60.863,SC4651,N3
-17.85,60.511,SC4651,N3
-19.227,61.909,SC4651,N3
-19.654,60.769,SC4651,N3
-19.08,62.547,SC4651,N3
-19.145,61.515,SC4651,N3
-17.672,60.345,SC4651,N3
-18.405,60.157,SC4651,N3
-18.189,61.11,SC4651,N3
-20.283,59.846,SC4651,N3
-18.783,61.229,SC4651,N3
-18.99,60.182,SC4651,N3
-17.459,60.939,SC4651,N3
-19.919,59.857,SC4651,N3
-19.399,66.581,SC4651,N3
-20.769,61.202,SC4651,N3
-19.164,60.018,SC4651,N3
-19.479,67.137,SC4651,N3
-19.326,61.68,SC4651,N3
-19.557,62.079,SC4651,N3
-18.48,59.737,SC4651,N3
-19.905,61.131,SC4651,N3
-19.408,63.103,SC4651,N3
-18.93,62.645,SC4651,N3
-18.297,61.887,SC4651,N3
-17.989,60.451,SC4651,N3
-19.501,67.263,SC4651,N3
-18.238,59.711,SC4651,N3
-19.514,67.389,SC4651,N3
-18.053,62.341,SC4651,N3
-19.625,60.035,SC4651,N3
-17.824,61.898,SC4651,N3
-19.497,67.275,SC4651,N3
-18.71,60.611,SC4651,N3
-19.51,67.39,SC4651,N3
-19.43,62.135,SC4651,N3
-20.503,51.431,SC4651,REM
-20.575,50.032,SC4651,REM
-22.002,51.67,SC4651,REM
-22.834,50.907,SC4651,REM
-23.236,49.189,SC4651,REM
-15.285,52.925,SC4651,REM
-18.914,54.21,SC4651,REM
-21.045,50.854,SC4651,REM
-17.796,54.974,SC4651,REM
-22.844,50.506,SC4651,REM
-17.416,54.477,SC4651,REM
-15.603,52.608,SC4651,REM
-20.257,51.989,SC4651,REM
-20.812,51.255,SC4651,REM
-15.549,53.609,SC4651,REM
-20.431,52.854,SC4651,REM
-20.183,52.767,SC4651,REM
-21.119,52.408,SC4651,REM
-22.0,51.238,SC4651,REM
-18.616,54.513,SC4651,REM
-22.612,50.055,SC4651,REM
-18.573,54.981,SC4651,REM
-21.47,50.481,SC4651,REM
-18.945,54.461,SC4651,REM
-17.597,54.407,SC4651,REM
-20.67,51.269,SC4651,REM
-21.924,50.245,SC4651,REM
-21.629,52.044,SC4651,REM
-16.612,55.025,SC4651,REM
-24.022,50.856,SC4651,REM
-21.578,51.982,SC4651,REM
-21.194,52.239,SC4651,REM
-20.633,52.86,SC4651,REM
-19.812,53.126,SC4651,REM
-23.529,50.728,SC4651,REM
-22.082,51.784,SC4651,REM
-21.883,51.781,SC4651,REM
-21.112,51.508,SC4651,REM
-21.011,51.603,SC4651,REM
-18.258,54.693,SC4651,REM
-1.975,-3.228,SC4671,W
7.39,1.508,SC4671,W
6.799,0.474,SC4671,W
53.067,-1.439,SC4671,W
5.54,-3.253,SC4671,W
7.756,1.827,SC4671,W
51.573,-1.883,SC4671,W
5.069,-3.508,SC4671,W
7.217,0.06,SC4671,W
-4.265,-3.47,SC4671,W
53.415,-1.955,SC4671,W
8.005,0.484,SC4671,W
20.181,5.059,SC4671,W
8.754,1.663,SC4671,W
8.27,1.441,SC4671,W
6.475,1.19,SC4671,W
19.529,7.509,SC4671,W
8.721,0.673,SC4671,W
4.08,0.13,SC4671,W
2.989,19.106,SC4671,W
32.009,-16.423,SC4671,W
8.219,1.181,SC4671,W
7.616,-0.035,SC4671,W
-6.395,-4.104,SC4671,W
6.45,-0.037,SC4671,W
51.597,-1.42,SC4671,W
8.095,0.223,SC4671,W
6.922,1.188,SC4671,W
51.763,-1.93,SC4671,W
10.21,-0.454,SC4671,W
12.655,4.605,SC4671,W
8.073,1.436,SC4671,W
7.935,-0.121,SC4671,W
-6.905,-7.017,SC4671,W
8.741,-1.016,SC4671,W
9.761,-0.465,SC4671,W
5.519,-3.286,SC4671,W
8.556,0.601,SC4671,W
7.256,0.177,SC4671,W
53.22,-2.011,SC4671,W
60.469,0.983,SC4671,N1
59.628,0.864,SC4671,N1
55.043,0.438,SC4671,N1
53.314,-1.908,SC4671,N1
58.374,1.906,SC4671,N1
54.033,-0.611,SC4671,N1
58.18,2.692,SC4671,N1
60.305,-0.573,SC4671,N1
61.808,3.699,SC4671,N1
59.217,0.579,SC4671,N1
57.822,2.341,SC4671,N1
60.827,3.204,SC4671,N1
58.785,-0.862,SC4671,N1
61.563,2.04,SC4671,N1
53.074,-1.081,SC4671,N1
53.856,-1.036,SC4671,N1
61.706,3.915,SC4671,N1
63.28,2.91,SC4671,N1
61.385,5.826,SC4671,N1
61.791,0.654,SC4671,N1
53.038,1.258,SC4671,N1
60.098,-0.469,SC4671,N1
58.4,3.754,SC4671,N1
55.498,1.308,SC4671,N1
64.569,0.696,SC4671,N1
58.313,1.594,SC4671,N1
60.918,1.43,SC4671,N1
56.91,-0.494,SC4671,N1
53.483,-1.304,SC4671,N1
52.527,-9.998,SC4671,N1
53.759,-1.081,SC4671,N1
60.868,3.151,SC4671,N1
63.251,2.687,SC4671,N1
54.42,3.258,SC4671,N1
54.368,-0.015,SC4671,N1
56.536,-0.624,SC4671,N1
53.555,-1.344,SC4671,N1
53.669,-0.532,SC4671,N1
55.51,0.733,SC4671,N1
58.908,-0.953,SC4671,N1
62.709,6.678,SC4671,N2
62.746,6.507,SC4671,N2
60.708,-1.41,SC4671,N2
64.397,2.608,SC4671,N2
62.817,2.109,SC4671,N2
61.958,0.689,SC4671,N2
63.542,1.594,SC4671,N2
65.299,3.601,SC4671,N2
60.59,-0.358,SC4671,N2
57.375,-0.297,SC4671,N2
64.39,1.695,SC4671,N2
59.44,3.396,SC4671,N2
63.148,5.968,SC4671,N2
62.645,1.849,SC4671,N2
60.267,2.594,SC4671,N2
60.354,-0.671,SC4671,N2
61.549,-0.602,SC4671,N2
61.887,2.543,SC4671,N2
60.717,5.1,SC4671,N2
63.417,1.206,SC4671,N2
60.495,0.152,SC4671,N2
62.091,2.58,SC4671,N2
62.965,3.201,SC4671,N2
62.917,4.786,SC4671,N2
60.261,-1.038,SC4671,N2
61.938,1.01,SC4671,N2
60.881,2.405,SC4671,N2
64.715,4.572,SC4671,N2
61.687,0.416,SC4671,N2
63.075,4.795,SC4671,N2
64.777,1.815,SC4671,N2
61.44,3.04,SC4671,N2
63.13,2.432,SC4671,N2
61.786,1.606,SC4671,N2
63.084,5.499,SC4671,N2
60.308,0.514,SC4671,N2
62.723,4.85,SC4671,N2
60.422,1.613,SC4671,N2
61.228,0.417,SC4671,N2
63.139,4.491,SC4671,N2
64.474,2.682,SC4671,N3
62.45,3.93,SC4671,N3
64.543,3.743,SC4671,N3
62.419,4.231,SC4671,N3
61.597,4.689,SC4671,N3
64.581,3.882,SC4671,N3
65.66,3.417,SC4671,N3
63.787,4.073,SC4671,N3
65.28,2.624,SC4671,N3
65.195,3.434,SC4671,N3
64.051,4.816,SC4671,N3
64.735,3.685,SC4671,N3
64.893,4.667,SC4671,N3
62.73,0.454,SC4671,N3
64.574,5.645,SC4671,N3
65.017,3.887,SC4671,N3
64.547,3.077,SC4671,N3
59.059,5.229,SC4671,REM
56.824,5.286,SC4671,REM
54.748,6.024,SC4671,REM
53.489,3.419,SC4671,REM
58.863,4.908,SC4671,REM
53.862,5.778,SC4671,REM
54.316,6.186,SC4671,REM
58.063,4.172,SC4671,REM
56.763,4.457,SC4671,REM
59.987,4.111,SC4671,REM
61.197,4.235,SC4671,REM
58.912,2.078,SC4671,REM
56.431,5.398,SC4671,REM
57.538,4.376,SC4671,REM
53.619,5.999,SC4671,REM
54.457,6.026,SC4671,REM
55.979,5.562,SC4671,REM
55.031,4.246,SC4671,REM
54.646,4.94,SC4671,REM
55.104,5.447,SC4671,REM
59.263,3.765,SC4671,REM
56.702,4.695,SC4671,REM
54.953,4.295,SC4671,REM
56.263,5.27,SC4671,REM
58.719,3.55,SC4671,REM
54.331,3.764,SC4671,REM
59.067,4.174,SC4671,REM
54.368,6.008,SC4671,REM
60.235,4.175,SC4671,REM
55.209,4.976,SC4671,REM
58.202,4.146,SC4671,REM
59.39,3.236,SC4671,REM
57.331,3.969,SC4671,REM
59.604,2.552,SC4671,REM
56.883,3.875,SC4671,REM
56.592,5.124,SC4671,REM
53.936,5.622,SC4671,REM
54.763,4.913,SC4671,REM
54.688,4.508,SC4671,REM
54.353,5.641,SC4671,REM
1.98,14.358,SC4701,W
0.393,15.875,SC4701,W
4.401,11.361,SC4701,W
-35.16,3.34,SC4701,W
5.651,9.62,SC4701,W
8.769,6.779,SC4701,W
5.572,9.644,SC4701,W
8.27,6.58,SC4701,W
8.496,5.897,SC4701,W
8.621,6.048,SC4701,W
9.088,3.367,SC4701,W
4.887,10.944,SC4701,W
8.934,6.465,SC4701,W
10.632,6.754,SC4701,W
1.862,14.109,SC4701,W
7.396,7.871,SC4701,W
7.359,7.915,SC4701,W
9.188,5.515,SC4701,W
6.534,26.807,SC4701,W
8.846,6.821,SC4701,W
6.263,10.046,SC4701,W
6.113,10.964,SC4701,W
6.156,9.052,SC4701,W
0.238,15.817,SC4701,W
2.219,15.027,SC4701,W
5.726,11.353,SC4701,W
8.67,6.725,SC4701,W
8.602,4.117,SC4701,W
-30.571,-22.311,SC4701,W
6.003,9.739,SC4701,W
6.526,8.657,SC4701,W
6.623,20.879,SC4701,W
8.803,5.328,SC4701,W
8.009,3.357,SC4701,W
5.47,9.263,SC4701,W
5.54,8.663,SC4701,W
5.328,10.952,SC4701,W
6.189,10.277,SC4701,W
5.089,10.681,SC4701,W
9.132,5.808,SC4701,W
12.787,7.179,SC4701,N1
-1.776,28.376,SC4701,N1
-39.685,30.179,SC4701,N1
12.709,7.318,SC4701,N1
-1.791,30.316,SC4701,N1
10.019,5.593,SC4701,N1
-45.479,27.511,SC4701,N1
-2.732,29.125,SC4701,N1
-3.173,29.606,SC4701,N1
-43.347,28.854,SC4701,N1
-42.593,29.351,SC4701,N1
11.69,7.203,SC4701,N1
-48.511,28.88,SC4701,N1
12.92,7.382,SC4701,N1
-1.932,29.913,SC4701,N1
-35.7,35.349,SC4701,N1
-1.907,29.707,SC4701,N1
-49.558,29.189,SC4701,N1
11.667,7.162,SC4701,N1
-44.481,28.326,SC4701,N1
-1.925,29.878,SC4701,N1
-44.583,26.934,SC4701,N1
-41.658,29.78,SC4701,N1
-40.956,29.928,SC4701,N1
-47.342,30.027,SC4701,N1
-43.529,28.472,SC4701,N1
-1.82,28.844,SC4701,N1
-43.328,29.869,SC4701,N1
-49.25,24.749,SC4701,N1
-2.1,29.731,SC4701,N1
-1.825,30.237,SC4701,N1
10.404,5.461,SC4701,N1
-47.747,29.584,SC4701,N1
12.813,7.387,SC4701,N1
-49.784,28.729,SC4701,N1
-2.734,29.151,SC4701,N1
-41.748,30.117,SC4701,N1
12.44,7.264,SC4701,N1
-1.747,29.563,SC4701,N1
-43.683,28.278,SC4701,N1
-47.695,26.552,SC4701,N2
-0.551,7.087,SC4701,N2
-37.184,30.97,SC4701,N2
-48.732,29.454,SC4701,N2
-38.493,30.353,SC4701,N2
-48.088,25.667,SC4701,N2
-38.704,30.817,SC4701,N2
-39.179,30.349,SC4701,N2
-43.439,29.32,SC4701,N2
-41.714,29.456,SC4701,N2
-39.879,30.43,SC4701,N2
-36.481,33.65,SC4701,N2
-37.528,28.563,SC4701,N2
-39.362,29.414,SC4701,N2
-45.017,26.077,SC4701,N2
-47.667,29.282,SC4701,N2
-37.818,30.345,SC4701,N2
-49.001,25.983,SC4701,N2
-35.884,35.025,SC4701,N2
-48.928,27.684,SC4701,N2
-7.439,39.621,SC4701,N2
-41.342,30.008,SC4701,N2
-39.34,31.235,SC4701,N2
-39.746,30.429,SC4701,N2
-37.91,30.348,SC4701,N2
-39.084,30.487,SC4701,N2
-43.22,27.292,SC4701,N2
-48.522,24.89,SC4701,N2
-44.496,26.541,SC4701,N2
-39.126,30.836,SC4701,N2
-37.477,30.033,SC4701,N2
-42.445,28.935,SC4701,N2
-44.624,26.616,SC4701,N2
-36.218,29.796,SC4701,N2
-42.61,29.166,SC4701,N2
-36.898,30.503,SC4701,N2
-42.604,28.96,SC4701,N2
-44.712,26.459,SC4701,N2
-38.154,30.923,SC4701,N2
-46.279,25.578,SC4701,N2
-37.6,31.568,SC4701,N3
-36.468,33.131,SC4701,N3
-37.413,31.415,SC4701,N3
-36.319,33.05,SC4701,N3
-36.45,31.128,SC4701,N3
-36.215,29.688,SC4701,N3
-33.338,30.81,SC4701,N3
-37.867,31.137,SC4701,N3
-36.198,31.532,SC4701,N3
-34.203,31.042,SC4701,N3
-37.056,30.997,SC4701,N3
-35.256,29.252,SC4701,N3
-34.437,30.306,SC4701,N3
